,0,1,2
37833,None,14:00:00,Friday
37834,None,15:00:00,Friday
37835,None,16:00:00,Friday
37836,None,17:00:00,Friday
37837,None,18:00:00,Friday
37838,None,19:00:00,Friday
37839,None,20:00:00,Friday
37840,None,21:00:00,Friday
37841,None,22:00:00,Friday
37842,None,23:00:00,Friday
37843,None,00:00:00,Saturday
37844,None,01:00:00,Saturday
37845,None,02:00:00,Saturday
37846,None,03:00:00,Saturday
37847,None,04:00:00,Saturday
37848,None,05:00:00,Saturday
37849,None,06:00:00,Saturday
37850,None,07:00:00,Saturday
37851,None,08:00:00,Saturday
37852,None,09:00:00,Saturday
37853,None,10:00:00,Saturday
37854,None,11:00:00,Saturday
37855,None,12:00:00,Saturday
37856,None,13:00:00,Saturday
37857,None,14:00:00,Saturday
37858,None,15:00:00,Saturday
37859,None,16:00:00,Saturday
37860,None,17:00:00,Saturday
37861,None,18:00:00,Saturday
37862,None,19:00:00,Saturday
37863,None,20:00:00,Saturday
37864,None,21:00:00,Saturday
37865,None,22:00:00,Saturday
37866,None,23:00:00,Saturday
37867,None,00:00:00,Sunday
37868,None,01:00:00,Sunday
37869,None,02:00:00,Sunday
37870,None,03:00:00,Sunday
37871,None,04:00:00,Sunday
37872,None,05:00:00,Sunday
37873,None,06:00:00,Sunday
37874,None,07:00:00,Sunday
37875,None,08:00:00,Sunday
37876,None,09:00:00,Sunday
37877,None,10:00:00,Sunday
37878,None,11:00:00,Sunday
37879,None,12:00:00,Sunday
37880,None,13:00:00,Sunday
37881,None,14:00:00,Sunday
37882,None,15:00:00,Sunday
37883,None,16:00:00,Sunday
37884,None,17:00:00,Sunday
37885,None,18:00:00,Sunday
37886,None,19:00:00,Sunday
37887,None,20:00:00,Sunday
37888,None,21:00:00,Sunday
37889,None,22:00:00,Sunday
37890,None,23:00:00,Sunday
37891,None,00:00:00,Monday
37892,None,01:00:00,Monday
37893,None,02:00:00,Monday
37894,None,03:00:00,Monday
37895,None,04:00:00,Monday
37896,None,05:00:00,Monday
37897,None,06:00:00,Monday
37898,None,07:00:00,Monday
37899,None,08:00:00,Monday
37900,None,09:00:00,Monday
37901,None,10:00:00,Monday
37902,None,11:00:00,Monday
37903,None,12:00:00,Monday
37904,None,13:00:00,Monday
37905,None,14:00:00,Monday
37906,None,15:00:00,Monday
37907,None,16:00:00,Monday
37908,None,17:00:00,Monday
37909,None,18:00:00,Monday
37910,None,19:00:00,Monday
37911,None,20:00:00,Monday
37912,None,21:00:00,Monday
37913,None,22:00:00,Monday
37914,None,23:00:00,Monday
37915,None,00:00:00,Tuesday
37916,None,01:00:00,Tuesday
37917,None,02:00:00,Tuesday
37918,None,03:00:00,Tuesday
37919,None,04:00:00,Tuesday
37920,None,05:00:00,Tuesday
37921,None,06:00:00,Tuesday
37922,None,07:00:00,Tuesday
37923,None,08:00:00,Tuesday
37924,None,09:00:00,Tuesday
37925,None,10:00:00,Tuesday
37926,None,11:00:00,Tuesday
37927,None,12:00:00,Tuesday
37928,None,13:00:00,Tuesday
37929,None,14:00:00,Tuesday
37930,None,15:00:00,Tuesday
37931,None,16:00:00,Tuesday
37932,None,17:00:00,Tuesday
37933,None,18:00:00,Tuesday
37934,None,19:00:00,Tuesday
37935,None,20:00:00,Tuesday
37936,None,21:00:00,Tuesday
37937,None,22:00:00,Tuesday
37938,None,23:00:00,Tuesday
37939,None,00:00:00,Wednesday
37940,None,01:00:00,Wednesday
37941,None,02:00:00,Wednesday
37942,None,03:00:00,Wednesday
37943,None,04:00:00,Wednesday
37944,None,05:00:00,Wednesday
37945,None,06:00:00,Wednesday
37946,None,07:00:00,Wednesday
37947,None,08:00:00,Wednesday
37948,None,09:00:00,Wednesday
37949,None,10:00:00,Wednesday
37950,None,11:00:00,Wednesday
37951,None,12:00:00,Wednesday
37952,None,13:00:00,Wednesday
37953,None,14:00:00,Wednesday
37954,None,15:00:00,Wednesday
37955,None,16:00:00,Wednesday
37956,None,17:00:00,Wednesday
37957,None,18:00:00,Wednesday
37958,None,19:00:00,Wednesday
37959,None,20:00:00,Wednesday
37960,None,21:00:00,Wednesday
37961,None,22:00:00,Wednesday
37962,None,23:00:00,Wednesday
37963,None,00:00:00,Thursday
37964,None,01:00:00,Thursday
37965,None,02:00:00,Thursday
37966,None,03:00:00,Thursday
37967,None,04:00:00,Thursday
37968,None,05:00:00,Thursday
37969,None,06:00:00,Thursday
37970,None,07:00:00,Thursday
37971,None,08:00:00,Thursday
37972,None,09:00:00,Thursday
37973,None,10:00:00,Thursday
37974,None,11:00:00,Thursday
37975,None,12:00:00,Thursday
37976,None,13:00:00,Thursday
37977,None,14:00:00,Thursday
37978,None,15:00:00,Thursday
37979,None,16:00:00,Thursday
37980,None,17:00:00,Thursday
37981,None,18:00:00,Thursday
37982,None,19:00:00,Thursday
37983,None,20:00:00,Thursday
37984,None,21:00:00,Thursday
37985,None,22:00:00,Thursday
37986,None,23:00:00,Thursday
37987,None,00:00:00,Friday
37988,None,01:00:00,Friday
37989,None,02:00:00,Friday
37990,None,03:00:00,Friday
37991,None,04:00:00,Friday
37992,None,05:00:00,Friday
37993,None,06:00:00,Friday
37994,None,07:00:00,Friday
37995,None,08:00:00,Friday
37996,None,09:00:00,Friday
37997,None,10:00:00,Friday
37998,None,11:00:00,Friday
37999,None,12:00:00,Friday
38000,None,13:00:00,Friday
38001,None,14:00:00,Friday
38002,None,15:00:00,Friday
38003,None,16:00:00,Friday
38004,None,17:00:00,Friday
38005,None,18:00:00,Friday
38006,None,19:00:00,Friday
38007,None,20:00:00,Friday
38008,None,21:00:00,Friday
38009,None,22:00:00,Friday
38010,None,23:00:00,Friday
38011,None,00:00:00,Saturday
38012,None,01:00:00,Saturday
38013,None,02:00:00,Saturday
38014,None,03:00:00,Saturday
38015,None,04:00:00,Saturday
38016,None,05:00:00,Saturday
38017,None,06:00:00,Saturday
38018,None,07:00:00,Saturday
38019,None,08:00:00,Saturday
38020,None,09:00:00,Saturday
38021,None,10:00:00,Saturday
38022,None,11:00:00,Saturday
38023,None,12:00:00,Saturday
38024,None,13:00:00,Saturday
38025,None,14:00:00,Saturday
38026,None,15:00:00,Saturday
38027,None,16:00:00,Saturday
38028,None,17:00:00,Saturday
38029,None,18:00:00,Saturday
38030,None,19:00:00,Saturday
38031,None,20:00:00,Saturday
38032,None,21:00:00,Saturday
38033,None,22:00:00,Saturday
38034,None,23:00:00,Saturday
38035,None,00:00:00,Sunday
38036,None,01:00:00,Sunday
38037,None,02:00:00,Sunday
38038,None,03:00:00,Sunday
38039,None,04:00:00,Sunday
38040,None,05:00:00,Sunday
38041,None,06:00:00,Sunday
38042,None,07:00:00,Sunday
38043,None,08:00:00,Sunday
38044,None,09:00:00,Sunday
38045,None,10:00:00,Sunday
38046,None,11:00:00,Sunday
38047,None,12:00:00,Sunday
38048,None,13:00:00,Sunday
38049,None,14:00:00,Sunday
38050,None,15:00:00,Sunday
38051,None,16:00:00,Sunday
38052,None,17:00:00,Sunday
38053,None,18:00:00,Sunday
38054,None,19:00:00,Sunday
38055,None,20:00:00,Sunday
38056,None,21:00:00,Sunday
38057,None,22:00:00,Sunday
38058,None,23:00:00,Sunday
38059,None,00:00:00,Monday
38060,None,01:00:00,Monday
38061,None,02:00:00,Monday
38062,None,03:00:00,Monday
38063,None,04:00:00,Monday
38064,None,05:00:00,Monday
38065,None,06:00:00,Monday
38066,None,07:00:00,Monday
38067,None,08:00:00,Monday
38068,None,09:00:00,Monday
38069,None,10:00:00,Monday
38070,None,11:00:00,Monday
38071,None,12:00:00,Monday
38072,None,13:00:00,Monday
38073,None,14:00:00,Monday
38074,None,15:00:00,Monday
38075,None,16:00:00,Monday
38076,None,17:00:00,Monday
38077,None,18:00:00,Monday
38078,None,19:00:00,Monday
38079,None,20:00:00,Monday
38080,None,21:00:00,Monday
38081,None,22:00:00,Monday
38082,None,23:00:00,Monday
38083,None,00:00:00,Tuesday
38084,None,01:00:00,Tuesday
38085,None,02:00:00,Tuesday
38086,None,03:00:00,Tuesday
38087,None,04:00:00,Tuesday
38088,None,05:00:00,Tuesday
38089,None,06:00:00,Tuesday
38090,None,07:00:00,Tuesday
38091,None,08:00:00,Tuesday
38092,None,09:00:00,Tuesday
38093,None,10:00:00,Tuesday
38094,None,11:00:00,Tuesday
38095,None,12:00:00,Tuesday
38096,None,13:00:00,Tuesday
38097,None,14:00:00,Tuesday
38098,None,15:00:00,Tuesday
38099,None,16:00:00,Tuesday
38100,None,17:00:00,Tuesday
38101,None,18:00:00,Tuesday
38102,None,19:00:00,Tuesday
38103,None,20:00:00,Tuesday
38104,None,21:00:00,Tuesday
38105,None,22:00:00,Tuesday
38106,None,23:00:00,Tuesday
38107,None,00:00:00,Wednesday
38108,None,01:00:00,Wednesday
38109,None,02:00:00,Wednesday
38110,None,03:00:00,Wednesday
38111,None,04:00:00,Wednesday
38112,None,05:00:00,Wednesday
38113,None,06:00:00,Wednesday
38114,None,07:00:00,Wednesday
38115,None,08:00:00,Wednesday
38116,None,09:00:00,Wednesday
38117,None,10:00:00,Wednesday
38118,None,11:00:00,Wednesday
38119,None,12:00:00,Wednesday
38120,None,13:00:00,Wednesday
38121,None,14:00:00,Wednesday
38122,None,15:00:00,Wednesday
38123,None,16:00:00,Wednesday
38124,None,17:00:00,Wednesday
38125,None,18:00:00,Wednesday
38126,None,19:00:00,Wednesday
38127,None,20:00:00,Wednesday
38128,None,21:00:00,Wednesday
38129,None,22:00:00,Wednesday
38130,None,23:00:00,Wednesday
38131,None,00:00:00,Thursday
38132,None,01:00:00,Thursday
38133,None,02:00:00,Thursday
38134,None,03:00:00,Thursday
38135,None,04:00:00,Thursday
38136,None,05:00:00,Thursday
38137,None,06:00:00,Thursday
38138,None,07:00:00,Thursday
38139,None,08:00:00,Thursday
38140,None,09:00:00,Thursday
38141,None,10:00:00,Thursday
38142,None,11:00:00,Thursday
38143,None,12:00:00,Thursday
38144,None,13:00:00,Thursday
38145,None,14:00:00,Thursday
38146,None,15:00:00,Thursday
38147,None,16:00:00,Thursday
38148,None,17:00:00,Thursday
38149,None,18:00:00,Thursday
38150,None,19:00:00,Thursday
38151,None,20:00:00,Thursday
38152,None,21:00:00,Thursday
38153,None,22:00:00,Thursday
38154,None,23:00:00,Thursday
38155,None,00:00:00,Friday
38156,None,01:00:00,Friday
38157,None,02:00:00,Friday
38158,None,03:00:00,Friday
38159,None,04:00:00,Friday
38160,None,05:00:00,Friday
38161,None,06:00:00,Friday
38162,None,07:00:00,Friday
38163,None,08:00:00,Friday
38164,None,09:00:00,Friday
38165,None,10:00:00,Friday
38166,None,11:00:00,Friday
38167,None,12:00:00,Friday
38168,None,13:00:00,Friday
38169,None,14:00:00,Friday
38170,None,15:00:00,Friday
38171,None,16:00:00,Friday
38172,None,17:00:00,Friday
38173,None,18:00:00,Friday
38174,None,19:00:00,Friday
38175,None,20:00:00,Friday
38176,None,21:00:00,Friday
38177,None,22:00:00,Friday
38178,None,23:00:00,Friday
38179,None,00:00:00,Saturday
38180,None,01:00:00,Saturday
38181,None,02:00:00,Saturday
38182,None,03:00:00,Saturday
38183,None,04:00:00,Saturday
38184,None,05:00:00,Saturday
38185,None,06:00:00,Saturday
38186,None,07:00:00,Saturday
38187,None,08:00:00,Saturday
38188,None,09:00:00,Saturday
38189,None,10:00:00,Saturday
38190,None,11:00:00,Saturday
38191,None,12:00:00,Saturday
38192,None,13:00:00,Saturday
38193,None,14:00:00,Saturday
38194,None,15:00:00,Saturday
38195,None,16:00:00,Saturday
38196,None,17:00:00,Saturday
38197,None,18:00:00,Saturday
38198,None,19:00:00,Saturday
38199,None,20:00:00,Saturday
38200,None,21:00:00,Saturday
38201,None,22:00:00,Saturday
38202,None,23:00:00,Saturday
38203,None,00:00:00,Sunday
38204,None,01:00:00,Sunday
38205,None,02:00:00,Sunday
38206,None,03:00:00,Sunday
38207,None,04:00:00,Sunday
38208,None,05:00:00,Sunday
38209,None,06:00:00,Sunday
38210,None,07:00:00,Sunday
38211,None,08:00:00,Sunday
38212,None,09:00:00,Sunday
38213,None,10:00:00,Sunday
38214,None,11:00:00,Sunday
38215,None,12:00:00,Sunday
38216,None,13:00:00,Sunday
38217,None,14:00:00,Sunday
38218,None,15:00:00,Sunday
38219,None,16:00:00,Sunday
38220,None,17:00:00,Sunday
38221,None,18:00:00,Sunday
38222,None,19:00:00,Sunday
38223,None,20:00:00,Sunday
38224,None,21:00:00,Sunday
38225,None,22:00:00,Sunday
38226,None,23:00:00,Sunday
38227,None,00:00:00,Monday
38228,None,01:00:00,Monday
38229,None,02:00:00,Monday
38230,None,03:00:00,Monday
38231,None,04:00:00,Monday
38232,None,05:00:00,Monday
38233,None,06:00:00,Monday
38234,None,07:00:00,Monday
38235,None,08:00:00,Monday
38236,None,09:00:00,Monday
38237,None,10:00:00,Monday
38238,None,11:00:00,Monday
38239,None,12:00:00,Monday
38240,None,13:00:00,Monday
38241,None,14:00:00,Monday
38242,None,15:00:00,Monday
38243,None,16:00:00,Monday
38244,None,17:00:00,Monday
38245,None,18:00:00,Monday
38246,None,19:00:00,Monday
38247,None,20:00:00,Monday
38248,None,21:00:00,Monday
38249,None,22:00:00,Monday
38250,None,23:00:00,Monday
38251,None,00:00:00,Tuesday
38252,None,01:00:00,Tuesday
38253,None,02:00:00,Tuesday
38254,None,03:00:00,Tuesday
38255,None,04:00:00,Tuesday
38256,None,05:00:00,Tuesday
38257,None,06:00:00,Tuesday
38258,None,07:00:00,Tuesday
38259,None,08:00:00,Tuesday
38260,None,09:00:00,Tuesday
38261,None,10:00:00,Tuesday
38262,None,11:00:00,Tuesday
38263,None,12:00:00,Tuesday
38264,None,13:00:00,Tuesday
38265,None,14:00:00,Tuesday
38266,None,15:00:00,Tuesday
38267,None,16:00:00,Tuesday
38268,None,17:00:00,Tuesday
38269,None,18:00:00,Tuesday
38270,None,19:00:00,Tuesday
38271,None,20:00:00,Tuesday
38272,None,21:00:00,Tuesday
38273,None,22:00:00,Tuesday
38274,None,23:00:00,Tuesday
38275,None,00:00:00,Wednesday
38276,None,01:00:00,Wednesday
38277,None,02:00:00,Wednesday
38278,None,03:00:00,Wednesday
38279,None,04:00:00,Wednesday
38280,None,05:00:00,Wednesday
38281,None,06:00:00,Wednesday
38282,None,07:00:00,Wednesday
38283,None,08:00:00,Wednesday
38284,None,09:00:00,Wednesday
38285,None,10:00:00,Wednesday
38286,None,11:00:00,Wednesday
38287,None,12:00:00,Wednesday
38288,None,13:00:00,Wednesday
38289,None,14:00:00,Wednesday
38290,None,15:00:00,Wednesday
38291,None,16:00:00,Wednesday
38292,None,17:00:00,Wednesday
38293,None,18:00:00,Wednesday
38294,None,19:00:00,Wednesday
38295,None,20:00:00,Wednesday
38296,None,21:00:00,Wednesday
38297,None,22:00:00,Wednesday
38298,None,23:00:00,Wednesday
38299,None,00:00:00,Thursday
38300,None,01:00:00,Thursday
38301,None,02:00:00,Thursday
38302,None,03:00:00,Thursday
38303,None,04:00:00,Thursday
38304,None,05:00:00,Thursday
38305,None,06:00:00,Thursday
38306,None,07:00:00,Thursday
38307,None,08:00:00,Thursday
38308,None,09:00:00,Thursday
38309,None,10:00:00,Thursday
38310,None,11:00:00,Thursday
38311,None,12:00:00,Thursday
38312,None,13:00:00,Thursday
38313,None,14:00:00,Thursday
38314,None,15:00:00,Thursday
38315,None,16:00:00,Thursday
38316,None,17:00:00,Thursday
38317,None,18:00:00,Thursday
38318,None,19:00:00,Thursday
38319,None,20:00:00,Thursday
38320,None,21:00:00,Thursday
38321,None,22:00:00,Thursday
38322,None,23:00:00,Thursday
38323,None,00:00:00,Friday
38324,None,01:00:00,Friday
38325,None,02:00:00,Friday
38326,None,03:00:00,Friday
38327,None,04:00:00,Friday
38328,None,05:00:00,Friday
38329,None,06:00:00,Friday
38330,None,07:00:00,Friday
38331,None,08:00:00,Friday
38332,None,09:00:00,Friday
38333,None,10:00:00,Friday
38334,None,11:00:00,Friday
38335,None,12:00:00,Friday
38336,None,13:00:00,Friday
38337,None,14:00:00,Friday
38338,None,15:00:00,Friday
38339,None,16:00:00,Friday
38340,None,17:00:00,Friday
38341,None,18:00:00,Friday
38342,None,19:00:00,Friday
38343,None,20:00:00,Friday
38344,None,21:00:00,Friday
38345,None,22:00:00,Friday
38346,None,23:00:00,Friday
38347,None,00:00:00,Saturday
38348,None,01:00:00,Saturday
38349,None,02:00:00,Saturday
38350,None,03:00:00,Saturday
38351,None,04:00:00,Saturday
38352,None,05:00:00,Saturday
38353,None,06:00:00,Saturday
38354,None,07:00:00,Saturday
38355,None,08:00:00,Saturday
38356,None,09:00:00,Saturday
38357,None,10:00:00,Saturday
38358,None,11:00:00,Saturday
38359,None,12:00:00,Saturday
38360,None,13:00:00,Saturday
38361,None,14:00:00,Saturday
38362,None,15:00:00,Saturday
38363,None,16:00:00,Saturday
38364,None,17:00:00,Saturday
38365,None,18:00:00,Saturday
38366,None,19:00:00,Saturday
38367,None,20:00:00,Saturday
38368,None,21:00:00,Saturday
38369,None,22:00:00,Saturday
38370,None,23:00:00,Saturday
38371,None,00:00:00,Sunday
38372,None,01:00:00,Sunday
38373,None,02:00:00,Sunday
38374,None,03:00:00,Sunday
38375,None,04:00:00,Sunday
38376,None,05:00:00,Sunday
38377,None,06:00:00,Sunday
38378,None,07:00:00,Sunday
38379,None,08:00:00,Sunday
38380,None,09:00:00,Sunday
38381,None,10:00:00,Sunday
38382,None,11:00:00,Sunday
38383,None,12:00:00,Sunday
38384,None,13:00:00,Sunday
38385,None,14:00:00,Sunday
38386,None,15:00:00,Sunday
38387,None,16:00:00,Sunday
38388,None,17:00:00,Sunday
38389,None,18:00:00,Sunday
38390,None,19:00:00,Sunday
38391,None,20:00:00,Sunday
38392,None,21:00:00,Sunday
38393,None,22:00:00,Sunday
38394,None,23:00:00,Sunday
38395,None,00:00:00,Monday
38396,None,01:00:00,Monday
38397,None,02:00:00,Monday
38398,None,03:00:00,Monday
38399,None,04:00:00,Monday
38400,None,05:00:00,Monday
38401,None,06:00:00,Monday
38402,None,07:00:00,Monday
38403,None,08:00:00,Monday
38404,None,09:00:00,Monday
38405,None,10:00:00,Monday
38406,None,11:00:00,Monday
38407,None,12:00:00,Monday
38408,None,13:00:00,Monday
38409,None,14:00:00,Monday
38410,None,15:00:00,Monday
38411,None,16:00:00,Monday
38412,None,17:00:00,Monday
38413,None,18:00:00,Monday
38414,None,19:00:00,Monday
38415,None,20:00:00,Monday
38416,None,21:00:00,Monday
38417,None,22:00:00,Monday
38418,None,23:00:00,Monday
38419,None,00:00:00,Tuesday
38420,None,01:00:00,Tuesday
38421,None,02:00:00,Tuesday
38422,None,03:00:00,Tuesday
38423,None,04:00:00,Tuesday
38424,None,05:00:00,Tuesday
38425,None,06:00:00,Tuesday
38426,None,07:00:00,Tuesday
38427,None,08:00:00,Tuesday
38428,None,09:00:00,Tuesday
38429,None,10:00:00,Tuesday
38430,None,11:00:00,Tuesday
38431,None,12:00:00,Tuesday
38432,None,13:00:00,Tuesday
38433,None,14:00:00,Tuesday
38434,None,15:00:00,Tuesday
38435,None,16:00:00,Tuesday
38436,None,17:00:00,Tuesday
38437,None,18:00:00,Tuesday
38438,None,19:00:00,Tuesday
38439,None,20:00:00,Tuesday
38440,None,21:00:00,Tuesday
38441,None,22:00:00,Tuesday
38442,None,23:00:00,Tuesday
38443,Independence Day,00:00:00,Wednesday
38444,None,01:00:00,Wednesday
38445,None,02:00:00,Wednesday
38446,None,03:00:00,Wednesday
38447,None,04:00:00,Wednesday
38448,None,05:00:00,Wednesday
38449,None,06:00:00,Wednesday
38450,None,07:00:00,Wednesday
38451,None,08:00:00,Wednesday
38452,None,09:00:00,Wednesday
38453,None,10:00:00,Wednesday
38454,None,11:00:00,Wednesday
38455,None,12:00:00,Wednesday
38456,None,13:00:00,Wednesday
38457,None,14:00:00,Wednesday
38458,None,15:00:00,Wednesday
38459,None,16:00:00,Wednesday
38460,None,17:00:00,Wednesday
38461,None,18:00:00,Wednesday
38462,None,19:00:00,Wednesday
38463,None,20:00:00,Wednesday
38464,None,21:00:00,Wednesday
38465,None,22:00:00,Wednesday
38466,None,23:00:00,Wednesday
38467,None,00:00:00,Thursday
38468,None,01:00:00,Thursday
38469,None,02:00:00,Thursday
38470,None,03:00:00,Thursday
38471,None,04:00:00,Thursday
38472,None,05:00:00,Thursday
38473,None,06:00:00,Thursday
38474,None,07:00:00,Thursday
38475,None,08:00:00,Thursday
38476,None,09:00:00,Thursday
38477,None,10:00:00,Thursday
38478,None,11:00:00,Thursday
38479,None,12:00:00,Thursday
38480,None,13:00:00,Thursday
38481,None,14:00:00,Thursday
38482,None,15:00:00,Thursday
38483,None,16:00:00,Thursday
38484,None,17:00:00,Thursday
38485,None,18:00:00,Thursday
38486,None,19:00:00,Thursday
38487,None,20:00:00,Thursday
38488,None,21:00:00,Thursday
38489,None,22:00:00,Thursday
38490,None,23:00:00,Thursday
38491,None,00:00:00,Friday
38492,None,01:00:00,Friday
38493,None,02:00:00,Friday
38494,None,03:00:00,Friday
38495,None,04:00:00,Friday
38496,None,05:00:00,Friday
38497,None,06:00:00,Friday
38498,None,07:00:00,Friday
38499,None,08:00:00,Friday
38500,None,09:00:00,Friday
38501,None,10:00:00,Friday
38502,None,11:00:00,Friday
38503,None,12:00:00,Friday
38504,None,13:00:00,Friday
38505,None,14:00:00,Friday
38506,None,15:00:00,Friday
38507,None,16:00:00,Friday
38508,None,17:00:00,Friday
38509,None,18:00:00,Friday
38510,None,19:00:00,Friday
38511,None,20:00:00,Friday
38512,None,21:00:00,Friday
38513,None,22:00:00,Friday
38514,None,23:00:00,Friday
38515,None,00:00:00,Saturday
38516,None,01:00:00,Saturday
38517,None,02:00:00,Saturday
38518,None,03:00:00,Saturday
38519,None,04:00:00,Saturday
38520,None,05:00:00,Saturday
38521,None,06:00:00,Saturday
38522,None,07:00:00,Saturday
38523,None,08:00:00,Saturday
38524,None,09:00:00,Saturday
38525,None,10:00:00,Saturday
38526,None,11:00:00,Saturday
38527,None,12:00:00,Saturday
38528,None,13:00:00,Saturday
38529,None,14:00:00,Saturday
38530,None,15:00:00,Saturday
38531,None,16:00:00,Saturday
38532,None,17:00:00,Saturday
38533,None,18:00:00,Saturday
38534,None,19:00:00,Saturday
38535,None,20:00:00,Saturday
38536,None,21:00:00,Saturday
38537,None,22:00:00,Saturday
38538,None,23:00:00,Saturday
38539,None,00:00:00,Sunday
38540,None,01:00:00,Sunday
38541,None,02:00:00,Sunday
38542,None,03:00:00,Sunday
38543,None,04:00:00,Sunday
38544,None,05:00:00,Sunday
38545,None,06:00:00,Sunday
38546,None,07:00:00,Sunday
38547,None,08:00:00,Sunday
38548,None,09:00:00,Sunday
38549,None,10:00:00,Sunday
38550,None,11:00:00,Sunday
38551,None,12:00:00,Sunday
38552,None,13:00:00,Sunday
38553,None,14:00:00,Sunday
38554,None,15:00:00,Sunday
38555,None,16:00:00,Sunday
38556,None,17:00:00,Sunday
38557,None,18:00:00,Sunday
38558,None,19:00:00,Sunday
38559,None,20:00:00,Sunday
38560,None,21:00:00,Sunday
38561,None,22:00:00,Sunday
38562,None,23:00:00,Sunday
38563,None,00:00:00,Monday
38564,None,01:00:00,Monday
38565,None,02:00:00,Monday
38566,None,03:00:00,Monday
38567,None,04:00:00,Monday
38568,None,05:00:00,Monday
38569,None,06:00:00,Monday
38570,None,07:00:00,Monday
38571,None,08:00:00,Monday
38572,None,09:00:00,Monday
38573,None,10:00:00,Monday
38574,None,11:00:00,Monday
38575,None,12:00:00,Monday
38576,None,13:00:00,Monday
38577,None,14:00:00,Monday
38578,None,15:00:00,Monday
38579,None,16:00:00,Monday
38580,None,17:00:00,Monday
38581,None,18:00:00,Monday
38582,None,19:00:00,Monday
38583,None,20:00:00,Monday
38584,None,21:00:00,Monday
38585,None,22:00:00,Monday
38586,None,23:00:00,Monday
38587,None,00:00:00,Tuesday
38588,None,01:00:00,Tuesday
38589,None,02:00:00,Tuesday
38590,None,03:00:00,Tuesday
38591,None,04:00:00,Tuesday
38592,None,05:00:00,Tuesday
38593,None,06:00:00,Tuesday
38594,None,07:00:00,Tuesday
38595,None,08:00:00,Tuesday
38596,None,09:00:00,Tuesday
38597,None,10:00:00,Tuesday
38598,None,11:00:00,Tuesday
38599,None,12:00:00,Tuesday
38600,None,13:00:00,Tuesday
38601,None,14:00:00,Tuesday
38602,None,15:00:00,Tuesday
38603,None,16:00:00,Tuesday
38604,None,17:00:00,Tuesday
38605,None,18:00:00,Tuesday
38606,None,19:00:00,Tuesday
38607,None,20:00:00,Tuesday
38608,None,21:00:00,Tuesday
38609,None,22:00:00,Tuesday
38610,None,23:00:00,Tuesday
38611,None,00:00:00,Wednesday
38612,None,01:00:00,Wednesday
38613,None,02:00:00,Wednesday
38614,None,03:00:00,Wednesday
38615,None,04:00:00,Wednesday
38616,None,05:00:00,Wednesday
38617,None,06:00:00,Wednesday
38618,None,07:00:00,Wednesday
38619,None,08:00:00,Wednesday
38620,None,09:00:00,Wednesday
38621,None,10:00:00,Wednesday
38622,None,11:00:00,Wednesday
38623,None,12:00:00,Wednesday
38624,None,13:00:00,Wednesday
38625,None,14:00:00,Wednesday
38626,None,15:00:00,Wednesday
38627,None,16:00:00,Wednesday
38628,None,17:00:00,Wednesday
38629,None,18:00:00,Wednesday
38630,None,19:00:00,Wednesday
38631,None,20:00:00,Wednesday
38632,None,21:00:00,Wednesday
38633,None,22:00:00,Wednesday
38634,None,23:00:00,Wednesday
38635,None,00:00:00,Thursday
38636,None,01:00:00,Thursday
38637,None,02:00:00,Thursday
38638,None,03:00:00,Thursday
38639,None,04:00:00,Thursday
38640,None,05:00:00,Thursday
38641,None,06:00:00,Thursday
38642,None,07:00:00,Thursday
38643,None,08:00:00,Thursday
38644,None,09:00:00,Thursday
38645,None,10:00:00,Thursday
38646,None,11:00:00,Thursday
38647,None,12:00:00,Thursday
38648,None,13:00:00,Thursday
38649,None,14:00:00,Thursday
38650,None,15:00:00,Thursday
38651,None,16:00:00,Thursday
38652,None,17:00:00,Thursday
38653,None,18:00:00,Thursday
38654,None,19:00:00,Thursday
38655,None,20:00:00,Thursday
38656,None,21:00:00,Thursday
38657,None,22:00:00,Thursday
38658,None,23:00:00,Thursday
38659,None,00:00:00,Friday
38660,None,01:00:00,Friday
38661,None,02:00:00,Friday
38662,None,03:00:00,Friday
38663,None,04:00:00,Friday
38664,None,05:00:00,Friday
38665,None,06:00:00,Friday
38666,None,07:00:00,Friday
38667,None,08:00:00,Friday
38668,None,09:00:00,Friday
38669,None,10:00:00,Friday
38670,None,11:00:00,Friday
38671,None,12:00:00,Friday
38672,None,13:00:00,Friday
38673,None,14:00:00,Friday
38674,None,15:00:00,Friday
38675,None,16:00:00,Friday
38676,None,17:00:00,Friday
38677,None,18:00:00,Friday
38678,None,19:00:00,Friday
38679,None,20:00:00,Friday
38680,None,21:00:00,Friday
38681,None,22:00:00,Friday
38682,None,23:00:00,Friday
38683,None,00:00:00,Saturday
38684,None,01:00:00,Saturday
38685,None,02:00:00,Saturday
38686,None,03:00:00,Saturday
38687,None,04:00:00,Saturday
38688,None,05:00:00,Saturday
38689,None,06:00:00,Saturday
38690,None,07:00:00,Saturday
38691,None,08:00:00,Saturday
38692,None,09:00:00,Saturday
38693,None,10:00:00,Saturday
38694,None,11:00:00,Saturday
38695,None,12:00:00,Saturday
38696,None,13:00:00,Saturday
38697,None,14:00:00,Saturday
38698,None,15:00:00,Saturday
38699,None,16:00:00,Saturday
38700,None,17:00:00,Saturday
38701,None,18:00:00,Saturday
38702,None,19:00:00,Saturday
38703,None,20:00:00,Saturday
38704,None,21:00:00,Saturday
38705,None,22:00:00,Saturday
38706,None,23:00:00,Saturday
